Variable,Index,Value
theta,"(1, 1, 47)",0.3423828651970596
theta,"(1, 1, 48)",0.8006467131037495
theta,"(1, 1, 49)",0.8587105695692298
theta,"(1, 1, 50)",0.7695023919660834
theta,"(1, 1, 51)",0.7882079275204394
theta,"(1, 1, 52)",0.7908182181009606
theta,"(1, 1, 53)",0.7913435087750594
theta,"(1, 1, 54)",0.6767869950659282
theta,"(1, 1, 55)",0.8190546121825115
theta,"(1, 1, 56)",0.8289947280154559
theta,"(1, 1, 57)",0.8201294377156673
theta,"(1, 1, 58)",0.7616686263859767
theta,"(1, 1, 59)",0.848312488372896
theta,"(1, 1, 60)",0.9050862842627081
theta,"(1, 1, 61)",0.8226486319928559
theta,"(1, 1, 62)",0.9048274409779148
theta,"(1, 1, 63)",0.8850805395756592
theta,"(1, 1, 64)",0.8796157550937068
theta,"(1, 1, 65)",0.8548266204985152
theta,"(1, 1, 66)",0.8363199438738484
theta,"(1, 1, 67)",0.8760043638525163
theta,"(1, 1, 68)",0.734887246573248
theta,"(1, 1, 69)",0.3363077084888729
theta,"(1, 1, 70)",0.2704661452460991
theta,"(1, 1, 71)",0.4473845601939524
theta,"(1, 1, 72)",0.7867723687296488
theta,"(1, 1, 73)",0.8568980600028963
theta,"(1, 1, 74)",0.7809225650231311
theta,"(1, 1, 75)",0.7739846723448449
theta,"(1, 1, 76)",0.7071754811144417
theta,"(1, 1, 77)",0.7896383344329856
theta,"(1, 1, 78)",0.8061647871796284
theta,"(1, 1, 79)",0.8217295539229221
theta,"(1, 1, 80)",0.8336011231575526
theta,"(1, 1, 81)",0.8211396120889345
theta,"(1, 1, 82)",0.761272638031656
theta,"(1, 1, 83)",0.8400812419212764
theta,"(1, 1, 84)",0.9072803747903752
theta,"(1, 1, 85)",0.7415370802673438
theta,"(1, 1, 86)",0.6960555016682206
theta,"(1, 1, 87)",0.6675679425095639
theta,"(1, 1, 88)",0.6475363447150039
theta,"(1, 1, 89)",0.7236399969918766
theta,"(1, 1, 90)",0.8007288098160223
theta,"(1, 1, 91)",0.7893173668101049
theta,"(1, 1, 92)",0.712392747410505
theta,"(1, 1, 93)",0.41035894295892605
theta,"(1, 1, 94)",0.3167686909679505
theta,"(1, 1, 95)",0.39270814982027685
theta,"(1, 1, 96)",0.7430969178005266
theta,"(1, 1, 97)",0.8711255787040402
theta,"(1, 1, 98)",0.7852698624040365
theta,"(1, 1, 99)",0.7799568232395974
theta,"(1, 1, 100)",0.7947457760642216
theta,"(1, 1, 101)",0.8020351943417141
theta,"(1, 1, 102)",0.821810367872783
theta,"(1, 1, 103)",0.837835774130286
theta,"(1, 1, 104)",0.6186298990637353
theta,"(1, 1, 105)",0.8229498445658279
theta,"(1, 1, 106)",0.7533260847838443
theta,"(1, 1, 107)",0.8575113151193253
theta,"(1, 1, 108)",0.7857872081823749
theta,"(1, 1, 109)",0.5701191450417676
theta,"(1, 1, 110)",0.5105169319317251
theta,"(1, 1, 111)",0.42423328733302684
theta,"(1, 1, 112)",0.45986326045941545
theta,"(1, 1, 113)",0.5400717483499275
theta,"(1, 1, 114)",0.6075552458381572
theta,"(1, 1, 115)",0.6204444296649846
theta,"(1, 1, 116)",0.44336182129258606
theta,"(1, 1, 117)",0.06620952511140778
theta,"(1, 1, 118)",-0.014655736477285977
theta,"(1, 1, 119)",0.17925669791103424
theta,"(1, 1, 120)",0.5674099535367656
theta,"(1, 1, 121)",0.892357833623946
theta,"(1, 1, 122)",0.8148696426903236
theta,"(1, 1, 123)",0.7535306616349405
theta,"(1, 1, 124)",0.7629858937687171
theta,"(1, 1, 125)",0.7713016492094485
theta,"(1, 1, 126)",0.7007542999371642
theta,"(1, 1, 127)",0.6844552199471408
theta,"(1, 1, 128)",0.6760103274959337
theta,"(1, 1, 129)",0.69725382638226
theta,"(1, 1, 130)",0.7932421789176083
theta,"(1, 1, 131)",0.904909537690187
theta,"(1, 1, 132)",0.6953166312577655
theta,"(1, 2, 1)",0.6523737501714727
theta,"(1, 2, 2)",0.6190148847254846
theta,"(1, 2, 3)",0.6133893262221454
theta,"(1, 2, 4)",0.613792079833239
theta,"(1, 2, 5)",0.6128508778460242
theta,"(1, 2, 6)",0.4149061990791458
theta,"(1, 2, 7)",0.6073451349330823
theta,"(1, 2, 8)",0.6071098344362785
theta,"(1, 2, 9)",0.6069929059685416
theta,"(1, 2, 10)",0.11213644632347633
theta,"(1, 2, 11)",0.47691725908690885
theta,"(1, 2, 12)",0.5598341481538921
theta,"(1, 2, 13)",0.6425269842194767
theta,"(1, 2, 14)",0.6732279274918587
theta,"(1, 2, 15)",0.6619771549877727
theta,"(1, 2, 16)",0.6609849903576281
theta,"(1, 2, 17)",0.6256227453323058
theta,"(1, 2, 18)",0.6222975431900958
theta,"(1, 2, 19)",0.6678365423318305
theta,"(1, 2, 20)",0.7805689084210263
theta,"(1, 2, 21)",0.6678414195136065
theta,"(1, 2, 22)",0.5672569657578027
theta,"(1, 2, 23)",0.8416507750295864
theta,"(1, 2, 24)",0.775196243348359
theta,"(1, 2, 25)",0.6756802589361763
theta,"(1, 2, 26)",0.6195605509082559
theta,"(1, 2, 27)",0.6142092690576333
theta,"(1, 2, 28)",0.4634289153116356
theta,"(1, 2, 29)",0.61157621319156
theta,"(1, 2, 30)",0.41945382398537545
theta,"(1, 2, 31)",0.6077074688269334
theta,"(1, 2, 32)",0.6060618089106372
theta,"(1, 2, 33)",0.6081795133818709
theta,"(1, 2, 34)",0.580475067024401
theta,"(1, 2, 35)",0.7534060616599129
theta,"(1, 2, 36)",0.8297840180936421
theta,"(1, 2, 37)",0.817091798862743
theta,"(1, 2, 38)",0.7762820084153096
theta,"(1, 2, 39)",0.737643748101776
theta,"(1, 2, 40)",0.7137007563667902
theta,"(1, 2, 41)",0.7077290484985647
theta,"(1, 2, 42)",0.7281152236349211
theta,"(1, 2, 43)",0.7858105328821645
theta,"(1, 2, 44)",0.73373657392217
theta,"(1, 2, 45)",0.3891658766403863
theta,"(1, 2, 46)",0.17057974769920448
theta,"(1, 2, 47)",0.34322795511987914
theta,"(1, 2, 48)",0.7483234968694403
theta,"(1, 2, 49)",0.77257543111779
theta,"(1, 2, 50)",0.6500337392513216
theta,"(1, 2, 51)",0.6163399655808377
theta,"(1, 2, 52)",0.6158736952712205
theta,"(1, 2, 53)",0.615779863784765
theta,"(1, 2, 54)",0.4755264805961689
theta,"(1, 2, 55)",0.6108298919839058
theta,"(1, 2, 56)",0.6090543115479021
theta,"(1, 2, 57)",0.6106378983270045
theta,"(1, 2, 58)",0.6210806209888348
theta,"(1, 2, 59)",0.7582920044611882
theta,"(1, 2, 60)",0.8362798884079816
theta,"(1, 2, 61)",0.7677727274658003
theta,"(1, 2, 62)",0.840417055178325
theta,"(1, 2, 63)",0.8087988001617276
theta,"(1, 2, 64)",0.8012920451298833
theta,"(1, 2, 65)",0.7672402062198456
theta,"(1, 2, 66)",0.7418183275833256
theta,"(1, 2, 67)",0.7963312219791633
theta,"(1, 2, 68)",0.6901935203482295
theta,"(1, 2, 69)",0.33785764517909267
theta,"(1, 2, 70)",0.2796550969019256
theta,"(1, 2, 71)",0.43604723098832915
theta,"(1, 2, 72)",0.7360588701127805
theta,"(1, 2, 73)",0.7700856594987492
theta,"(1, 2, 74)",0.6657211724600137
theta,"(1, 2, 75)",0.6188806335217868
theta,"(1, 2, 76)",0.5368531892830909
theta,"(1, 2, 77)",0.6160844552254133
theta,"(1, 2, 78)",0.6131323723053902
theta,"(1, 2, 79)",0.6103520731836483
theta,"(1, 2, 80)",0.6082314815897545
theta,"(1, 2, 81)",0.6104574531607445
theta,"(1, 2, 82)",0.6211513554940088
theta,"(1, 2, 83)",0.7469850716950183
theta,"(1, 2, 84)",0.8392938224731363
theta,"(1, 2, 85)",0.6960718325807115
theta,"(1, 2, 86)",0.6558670797807731
theta,"(1, 2, 87)",0.630684680463844
theta,"(1, 2, 88)",0.6129771720104412
theta,"(1, 2, 89)",0.6802511897821799
theta,"(1, 2, 90)",0.748396068625397
theta,"(1, 2, 91)",0.7383085945474338
theta,"(1, 2, 92)",0.67030885921613
theta,"(1, 2, 93)",0.4033173690519171
theta,"(1, 2, 94)",0.32058556726143006
theta,"(1, 2, 95)",0.3877144415212548
theta,"(1, 2, 96)",0.6974506959438862
theta,"(1, 2, 97)",0.7896294307038509
theta,"(1, 2, 98)",0.6716928803282396
theta,"(1, 2, 99)",0.6178138416988542
theta,"(1, 2, 100)",0.6151721244647995
theta,"(1, 2, 101)",0.6138700321450634
theta,"(1, 2, 102)",0.6103376375703471
theta,"(1, 2, 103)",0.6074750554527898
theta,"(1, 2, 104)",0.3573587472278796
theta,"(1, 2, 105)",0.6101340954228052
theta,"(1, 2, 106)",0.6278129955535673
theta,"(1, 2, 107)",0.7709280634300041
theta,"(1, 2, 108)",0.7351880090413012
theta,"(1, 2, 109)",0.5445420061433984
theta,"(1, 2, 110)",0.49185491131893017
theta,"(1, 2, 111)",0.4155819958085771
theta,"(1, 2, 112)",0.4470781378937271
theta,"(1, 2, 113)",0.5179807434632943
theta,"(1, 2, 114)",0.5776347268595927
theta,"(1, 2, 115)",0.5890284925447739
theta,"(1, 2, 116)",0.4324912149464575
theta,"(1, 2, 117)",0.09909656808198461
theta,"(1, 2, 118)",0.027613388464765555
theta,"(1, 2, 119)",0.19902787603417887
theta,"(1, 2, 120)",0.5421471381968317
theta,"(1, 2, 121)",0.8187953268126135
theta,"(1, 2, 122)",0.7123529100767838
theta,"(1, 2, 123)",0.6225342872482301
theta,"(1, 2, 124)",0.6208453204920316
theta,"(1, 2, 125)",0.6193598958833747
theta,"(1, 2, 126)",0.5238946658852425
theta,"(1, 2, 127)",0.4910016507867855
theta,"(1, 2, 128)",0.4739590953129537
theta,"(1, 2, 129)",0.5168303941862452
theta,"(1, 2, 130)",0.6826441314345464
theta,"(1, 2, 131)",0.8404896269342811
theta,"(1, 2, 132)",0.655213933977164
theta,"(1, 3, 1)",0.6023426465470494
theta,"(1, 3, 2)",0.5605915478583092
theta,"(1, 3, 3)",0.5602329360400831
theta,"(1, 3, 4)",0.5602586103273003
theta,"(1, 3, 5)",0.5601986116345925
theta,"(1, 3, 6)",0.39699840658048774
theta,"(1, 3, 7)",0.5598476376867573
theta,"(1, 3, 8)",0.5598326380135803
theta,"(1, 3, 9)",0.5598251841882591
theta,"(1, 3, 10)",0.061585822938667815
theta,"(1, 3, 11)",0.44578665950224733
theta,"(1, 3, 12)",0.5110229279159628
theta,"(1, 3, 13)",0.5883526807049709
theta,"(1, 3, 14)",0.6319715856118306
theta,"(1, 3, 15)",0.615986852777061
theta,"(1, 3, 16)",0.6145772174355584
theta,"(1, 3, 17)",0.5643356861129624
theta,"(1, 3, 18)",0.5608008071025081
theta,"(1, 3, 19)",0.6243116803598943
theta,"(1, 3, 20)",0.7844781714264228
theta,"(1, 3, 21)",0.6969804070596828
theta,"(1, 3, 22)",0.5945227205336541
theta,"(1, 3, 23)",0.8740266979903011
theta,"(1, 3, 24)",0.7768448630677218
theta,"(1, 3, 25)",0.6354557786257317
theta,"(1, 3, 26)",0.5606263323764737
theta,"(1, 3, 27)",0.5602852048398655
theta,"(1, 3, 28)",0.4351744763284508
theta,"(1, 3, 29)",0.5601173557363394
theta,"(1, 3, 30)",0.4005763275850739
theta,"(1, 3, 31)",0.5598707353429991
theta,"(1, 3, 32)",0.5597658296532949
theta,"(1, 3, 33)",0.5599008267118879
theta,"(1, 3, 34)",0.5272625208251284
theta,"(1, 3, 35)",0.7458860793411464
theta,"(1, 3, 36)",0.8544014037435766
theta,"(1, 3, 37)",0.8363687101296433
theta,"(1, 3, 38)",0.778387482875404
theta,"(1, 3, 39)",0.7234914952365276
theta,"(1, 3, 40)",0.6894740687878239
theta,"(1, 3, 41)",0.6809896598455749
theta,"(1, 3, 42)",0.7099536765794596
theta,"(1, 3, 43)",0.7919253015324719
theta,"(1, 3, 44)",0.7641027586943387
theta,"(1, 3, 45)",0.4131149552126792
theta,"(1, 3, 46)",0.19045799142018596
theta,"(1, 3, 47)",0.3663215096347749
theta,"(1, 3, 48)",0.7789613409394557
theta,"(1, 3, 49)",0.7731212980146975
theta,"(1, 3, 50)",0.599018034892563
theta,"(1, 3, 51)",0.560421030101272
theta,"(1, 3, 52)",0.5603913068225225
theta,"(1, 3, 53)",0.5603853253577586
theta,"(1, 3, 54)",0.4446924409425925
theta,"(1, 3, 55)",0.5600697800858326
theta,"(1, 3, 56)",0.559956592367994
theta,"(1, 3, 57)",0.5600575410887004
theta,"(1, 3, 58)",0.560723232105648
theta,"(1, 3, 59)",0.7528278684757136
theta,"(1, 3, 60)",0.8636305256964307
theta,"(1, 3, 61)",0.7987727839329443
theta,"(1, 3, 62)",0.8727700019795204
theta,"(1, 3, 63)",0.824586286426144
theta,"(1, 3, 64)",0.8139209322385523
theta,"(1, 3, 65)",0.7655411834424688
theta,"(1, 3, 66)",0.7294226024281311
theta,"(1, 3, 67)",0.8068727555310418
theta,"(1, 3, 68)",0.7197487818432446
theta,"(1, 3, 69)",0.36085118582313946
theta,"(1, 3, 70)",0.301564703432177
theta,"(1, 3, 71)",0.46086940362235745
theta,"(1, 3, 72)",0.7664683041263975
theta,"(1, 3, 73)",0.769583911214324
theta,"(1, 3, 74)",0.6213062314242385
theta,"(1, 3, 75)",0.5605829897625703
theta,"(1, 3, 76)",0.4929422688588069
theta,"(1, 3, 77)",0.5604047421126079
theta,"(1, 3, 78)",0.5602165560288835
theta,"(1, 3, 79)",0.5600393206268048
theta,"(1, 3, 80)",0.5599041395231423
theta,"(1, 3, 81)",0.5600460382718474
theta,"(1, 3, 82)",0.5607277412098545
theta,"(1, 3, 83)",0.736763344961236
theta,"(1, 3, 84)",0.8679126255074091
theta,"(1, 3, 85)",0.7257365687181424
theta,"(1, 3, 86)",0.6847830634256321
theta,"(1, 3, 87)",0.6591316801467492
theta,"(1, 3, 88)",0.6410943962273039
theta,"(1, 3, 89)",0.709621290462245
theta,"(1, 3, 90)",0.7790352642342075
theta,"(1, 3, 91)",0.7687599262637038
theta,"(1, 3, 92)",0.6994937990812451
theta,"(1, 3, 93)",0.4275299976892849
theta,"(1, 3, 94)",0.3432574416722059
theta,"(1, 3, 95)",0.4116364893176425
theta,"(1, 3, 96)",0.727141111318427
theta,"(1, 3, 97)",0.7973510677525933
theta,"(1, 3, 98)",0.6297906403664877
theta,"(1, 3, 99)",0.560514985109332
theta,"(1, 3, 100)",0.560346583870596
theta,"(1, 3, 101)",0.5602635795441808
theta,"(1, 3, 102)",0.5600384004014562
theta,"(1, 3, 103)",0.5598559197148918
theta,"(1, 3, 104)",0.3517690933727837
theta,"(1, 3, 105)",0.5600254252240454
theta,"(1, 3, 106)",0.5674475226215616
theta,"(1, 3, 107)",0.7707807714099395
theta,"(1, 3, 108)",0.7655812245893752
theta,"(1, 3, 109)",0.5713847292763347
theta,"(1, 3, 110)",0.5177164172865104
theta,"(1, 3, 111)",0.44002303450234315
theta,"(1, 3, 112)",0.4721057444246343
theta,"(1, 3, 113)",0.5443288033971667
theta,"(1, 3, 114)",0.6050937516831657
theta,"(1, 3, 115)",0.616699708959202
theta,"(1, 3, 116)",0.4572471621795182
theta,"(1, 3, 117)",0.11764354608963883
theta,"(1, 3, 118)",0.04482910075909251
theta,"(1, 3, 119)",0.21943592296290074
theta,"(1, 3, 120)",0.5689452605495244
theta,"(1, 3, 121)",0.8387890274141099
theta,"(1, 3, 122)",0.6875590924748405
theta,"(1, 3, 123)",0.5608158987982205
theta,"(1, 3, 124)",0.5607082324324715
theta,"(1, 3, 125)",0.5606135412441332
theta,"(1, 3, 126)",0.4827469308505933
theta,"(1, 3, 127)",0.456867793487325
theta,"(1, 3, 128)",0.4434592739944098
theta,"(1, 3, 129)",0.4771889953094889
theta,"(1, 3, 130)",0.6453498229094833
theta,"(1, 3, 131)",0.8728439252742717
theta,"(1, 3, 132)",0.6841177537728658
theta,"(1, 4, 1)",0.0
theta,"(1, 4, 2)",0.0
theta,"(1, 4, 3)",0.0
theta,"(1, 4, 4)",0.0
theta,"(1, 4, 5)",0.0
theta,"(1, 4, 6)",0.0
theta,"(1, 4, 7)",0.0
theta,"(1, 4, 8)",0.0
theta,"(1, 4, 9)",0.0
theta,"(1, 4, 10)",0.0
theta,"(1, 4, 11)",0.0
theta,"(1, 4, 12)",0.0
theta,"(1, 4, 13)",0.0
theta,"(1, 4, 14)",0.0
theta,"(1, 4, 15)",0.0
theta,"(1, 4, 16)",0.0
theta,"(1, 4, 17)",0.0
theta,"(1, 4, 18)",0.0
theta,"(1, 4, 19)",0.0
theta,"(1, 4, 20)",0.0
theta,"(1, 4, 21)",0.0
theta,"(1, 4, 22)",0.0
theta,"(1, 4, 23)",0.0
theta,"(1, 4, 24)",0.0
theta,"(1, 4, 25)",0.0
theta,"(1, 4, 26)",0.0
theta,"(1, 4, 27)",0.0
theta,"(1, 4, 28)",0.0
theta,"(1, 4, 29)",0.0
theta,"(1, 4, 30)",0.0
theta,"(1, 4, 31)",0.0
theta,"(1, 4, 32)",0.0
theta,"(1, 4, 33)",0.0
theta,"(1, 4, 34)",0.0
theta,"(1, 4, 35)",0.0
theta,"(1, 4, 36)",0.0
theta,"(1, 4, 37)",0.0
theta,"(1, 4, 38)",0.0
theta,"(1, 4, 39)",0.0
theta,"(1, 4, 40)",0.0
theta,"(1, 4, 41)",0.0
theta,"(1, 4, 42)",0.0
theta,"(1, 4, 43)",0.0
theta,"(1, 4, 44)",0.0
theta,"(1, 4, 45)",0.0
theta,"(1, 4, 46)",0.0
theta,"(1, 4, 47)",0.0
theta,"(1, 4, 48)",0.0
theta,"(1, 4, 49)",0.0
theta,"(1, 4, 50)",0.0
theta,"(1, 4, 51)",0.0
theta,"(1, 4, 52)",0.0
theta,"(1, 4, 53)",0.0
theta,"(1, 4, 54)",0.0
theta,"(1, 4, 55)",0.0
theta,"(1, 4, 56)",0.0
theta,"(1, 4, 57)",0.0
theta,"(1, 4, 58)",0.0
theta,"(1, 4, 59)",0.0
theta,"(1, 4, 60)",0.0
theta,"(1, 4, 61)",0.0
theta,"(1, 4, 62)",0.0
theta,"(1, 4, 63)",0.0
theta,"(1, 4, 64)",0.0
theta,"(1, 4, 65)",0.0
theta,"(1, 4, 66)",0.0
theta,"(1, 4, 67)",0.0
theta,"(1, 4, 68)",0.0
theta,"(1, 4, 69)",0.0
theta,"(1, 4, 70)",0.0
theta,"(1, 4, 71)",0.0
theta,"(1, 4, 72)",0.0
theta,"(1, 4, 73)",0.0
theta,"(1, 4, 74)",0.0
theta,"(1, 4, 75)",0.0
theta,"(1, 4, 76)",0.0
theta,"(1, 4, 77)",0.0
theta,"(1, 4, 78)",0.0
theta,"(1, 4, 79)",0.0
theta,"(1, 4, 80)",0.0
theta,"(1, 4, 81)",0.0
theta,"(1, 4, 82)",0.0
theta,"(1, 4, 83)",0.0
theta,"(1, 4, 84)",0.0
theta,"(1, 4, 85)",0.0
theta,"(1, 4, 86)",0.0
theta,"(1, 4, 87)",0.0
theta,"(1, 4, 88)",0.0
theta,"(1, 4, 89)",0.0
theta,"(1, 4, 90)",0.0
theta,"(1, 4, 91)",0.0
theta,"(1, 4, 92)",0.0
theta,"(1, 4, 93)",0.0
theta,"(1, 4, 94)",0.0
theta,"(1, 4, 95)",0.0
theta,"(1, 4, 96)",0.0
theta,"(1, 4, 97)",0.0
theta,"(1, 4, 98)",0.0
theta,"(1, 4, 99)",0.0
theta,"(1, 4, 100)",0.0
theta,"(1, 4, 101)",0.0
theta,"(1, 4, 102)",0.0
theta,"(1, 4, 103)",0.0
theta,"(1, 4, 104)",0.0
theta,"(1, 4, 105)",0.0
theta,"(1, 4, 106)",0.0
theta,"(1, 4, 107)",0.0
theta,"(1, 4, 108)",0.0
theta,"(1, 4, 109)",0.0
theta,"(1, 4, 110)",0.0
theta,"(1, 4, 111)",0.0
theta,"(1, 4, 112)",0.0
theta,"(1, 4, 113)",0.0
theta,"(1, 4, 114)",0.0
theta,"(1, 4, 115)",0.0
theta,"(1, 4, 116)",0.0
theta,"(1, 4, 117)",0.0
theta,"(1, 4, 118)",0.0
theta,"(1, 4, 119)",0.0
theta,"(1, 4, 120)",0.0
theta,"(1, 4, 121)",0.0
theta,"(1, 4, 122)",0.0
theta,"(1, 4, 123)",0.0
theta,"(1, 4, 124)",0.0
theta,"(1, 4, 125)",0.0
theta,"(1, 4, 126)",0.0
theta,"(1, 4, 127)",0.0
theta,"(1, 4, 128)",0.0
theta,"(1, 4, 129)",0.0
theta,"(1, 4, 130)",0.0
theta,"(1, 4, 131)",0.0
theta,"(1, 4, 132)",0.0
theta,"(1, 5, 1)",0.6281986870897155
theta,"(1, 5, 2)",0.5720788293216631
theta,"(1, 5, 3)",0.5228333698030629
theta,"(1, 5, 4)",0.5263590262582053
theta,"(1, 5, 5)",0.5181198577680525
theta,"(1, 5, 6)",0.48927013129102803
theta,"(1, 5, 7)",0.46992324945295366
theta,"(1, 5, 8)",0.4678634573304153
theta,"(1, 5, 9)",0.4668398796498901
theta,"(1, 5, 10)",0.0
theta,"(1, 5, 11)",0.5247667943107219
theta,"(1, 5, 12)",0.572230470459518
theta,"(1, 5, 13)",0.6215517505470455
theta,"(1, 5, 14)",0.6422760393873085
theta,"(1, 5, 15)",0.6346813457330416
theta,"(1, 5, 16)",0.634011597374179
theta,"(1, 5, 17)",0.610140754923413
theta,"(1, 5, 18)",0.6008148249452948
theta,"(1, 5, 19)",0.6386366520787745
theta,"(1, 5, 20)",0.7147352297592998
theta,"(1, 5, 21)",0.6077921225382932
theta,"(1, 5, 22)",0.5227214442013122
theta,"(1, 5, 23)",0.7547937636761489
theta,"(1, 5, 24)",0.7111084792122533
theta,"(1, 5, 25)",0.6439314551422314
theta,"(1, 5, 26)",0.5768555251641133
theta,"(1, 5, 27)",0.530011050328227
theta,"(1, 5, 28)",0.5170457330415755
theta,"(1, 5, 29)",0.5069615973741795
theta,"(1, 5, 30)",0.4918733041575488
theta,"(1, 5, 31)",0.47309507658643274
theta,"(1, 5, 32)",0.4586891684901526
theta,"(1, 5, 33)",0.4772272975929972
theta,"(1, 5, 34)",0.5840458424507656
theta,"(1, 5, 35)",0.6963992888402621
theta,"(1, 5, 36)",0.7479572757111592
theta,"(1, 5, 37)",0.7393895514223189
theta,"(1, 5, 38)",0.7118414113785557
theta,"(1, 5, 39)",0.6857591356673961
theta,"(1, 5, 40)",0.6695967177242883
theta,"(1, 5, 41)",0.6655655908096274
theta,"(1, 5, 42)",0.6793270240700219
theta,"(1, 5, 43)",0.71827352297593
theta,"(1, 5, 44)",0.663523851203501
theta,"(1, 5, 45)",0.37209846827133475
theta,"(1, 5, 46)",0.1872262582056894
theta,"(1, 5, 47)",0.33324584245076594
theta,"(1, 5, 48)",0.6758609409190374
theta,"(1, 5, 49)",0.7093393326039383
theta,"(1, 5, 50)",0.6266190919037198
theta,"(1, 5, 51)",0.5486629102844633
theta,"(1, 5, 52)",0.5445812363238507
theta,"(1, 5, 53)",0.543759846827133
theta,"(1, 5, 54)",0.5239706783369803
theta,"(1, 5, 55)",0.500428391684901
theta,"(1, 5, 56)",0.48488517505470413
theta,"(1, 5, 57)",0.4987477024070016
theta,"(1, 5, 58)",0.5901620350109404
theta,"(1, 5, 59)",0.699697483588621
theta,"(1, 5, 60)",0.7523422319474834
theta,"(1, 5, 61)",0.6923103938730854
theta,"(1, 5, 62)",0.7537503282275715
theta,"(1, 5, 63)",0.7337914660831504
theta,"(1, 5, 64)",0.7287241247264765
theta,"(1, 5, 65)",0.7057378555798682
theta,"(1, 5, 66)",0.6885771334792123
theta,"(1, 5, 67)",0.7253753829321661
theta,"(1, 5, 68)",0.6266967177242889
theta,"(1, 5, 69)",0.32870382932166275
theta,"(1, 5, 70)",0.2794782275711159
theta,"(1, 5, 71)",0.41174901531728664
theta,"(1, 5, 72)",0.6654879649890594
theta,"(1, 5, 73)",0.7076586433260389
theta,"(1, 5, 74)",0.6372086980306342
theta,"(1, 5, 75)",0.5709036105032823
theta,"(1, 5, 76)",0.5590756017505466
theta,"(1, 5, 77)",0.5464262035010942
theta,"(1, 5, 78)",0.5205840262582051
theta,"(1, 5, 79)",0.49624562363238495
theta,"(1, 5, 80)",0.4776822210065645
theta,"(1, 5, 81)",0.4971681072210065
theta,"(1, 5, 82)",0.5907812363238508
theta,"(1, 5, 83)",0.69206487964989
theta,"(1, 5, 84)",0.7543767505470459
theta,"(1, 5, 85)",0.6316683807439826
theta,"(1, 5, 86)",0.59766466083151
theta,"(1, 5, 87)",0.5763663019693656
theta,"(1, 5, 88)",0.5613899343544857
theta,"(1, 5, 89)",0.618287855579869
theta,"(1, 5, 90)",0.675922319474836
theta,"(1, 5, 91)",0.6673907002188184
theta,"(1, 5, 92)",0.6098789934354488
theta,"(1, 5, 93)",0.3840672866520788
theta,"(1, 5, 94)",0.3140957330415756
theta,"(1, 5, 95)",0.3708708971553608
theta,"(1, 5, 96)",0.6328345733041575
theta,"(1, 5, 97)",0.7208514223194747
theta,"(1, 5, 98)",0.6412398249452954
theta,"(1, 5, 99)",0.5615650437636761
theta,"(1, 5, 100)",0.5384397702406998
theta,"(1, 5, 101)",0.5270414113785552
theta,"(1, 5, 102)",0.49611925601750506
theta,"(1, 5, 103)",0.4710605579868704
theta,"(1, 5, 104)",0.4557953501094091
theta,"(1, 5, 105)",0.49433747264770195
theta,"(1, 5, 106)",0.611619256017505
theta,"(1, 5, 107)",0.7082272975929977
theta,"(1, 5, 108)",0.6647514223194747
theta,"(1, 5, 109)",0.5035099562363243
theta,"(1, 5, 110)",0.4589491247264774
theta,"(1, 5, 111)",0.3944402625820569
theta,"(1, 5, 112)",0.4210785557986868
theta,"(1, 5, 113)",0.4810454048140045
theta,"(1, 5, 114)",0.5314985776805251
theta,"(1, 5, 115)",0.541135010940919
theta,"(1, 5, 116)",0.4087414660831511
theta,"(1, 5, 117)",0.12676838074398206
theta,"(1, 5, 118)",0.06631050328227542
theta,"(1, 5, 119)",0.21128665207877456
theta,"(1, 5, 120)",0.5014844638949676
theta,"(1, 5, 121)",0.7405394967177243
theta,"(1, 5, 122)",0.6686868708971554
theta,"(1, 5, 123)",0.6028872538293217
theta,"(1, 5, 124)",0.5881022428884027
theta,"(1, 5, 125)",0.5750990153172866
theta,"(1, 5, 126)",0.5516578227571115
theta,"(1, 5, 127)",0.5328290481400438
theta,"(1, 5, 128)",0.5230734682713347
theta,"(1, 5, 129)",0.5476140590809628
theta,"(1, 5, 130)",0.648632330415755
theta,"(1, 5, 131)",0.7538117067833697
theta,"(1, 5, 132)",0.5971122538293219
theta,"(2, 1, 1)",0.6209872588047797
theta,"(2, 1, 2)",0.6707049222642818
theta,"(2, 1, 3)",0.7808215325031133
theta,"(2, 1, 4)",0.7707682771403631
theta,"(2, 1, 5)",0.771099614334795
theta,"(2, 1, 6)",0.774089730479664
theta,"(2, 1, 7)",0.7980591480085366
theta,"(2, 1, 8)",0.8306594953826001
theta,"(2, 1, 9)",0.8516468781615889
theta,"(2, 1, 10)",0.86213652885359
theta,"(2, 1, 11)",0.8720847260815203
theta,"(2, 1, 12)",0.8814672256604215
theta,"(2, 1, 13)",0.65801861822615
theta,"(2, 1, 14)",0.6609602460011033
theta,"(2, 1, 15)",0.8809257721963507
theta,"(2, 1, 16)",0.8683753657828857
theta,"(2, 1, 17)",0.852099436280812
theta,"(2, 1, 18)",0.838837867108567
theta,"(2, 1, 19)",0.8431290878462037
theta,"(2, 1, 20)",0.6191471083428477
theta,"(2, 1, 21)",0.8509842037727262
theta,"(2, 1, 22)",0.8591383313137348
theta,"(2, 1, 23)",0.8671389123500073
theta,"(2, 1, 24)",0.8606091452012107
theta,"(2, 1, 25)",0.8407369949303085
